Store,Date,Forecast,Weekly_Sales,Absolute_Error,Window,WAPE
11,2012-06-22,1310158.041408021,1355680.3,45522.25859197904,2,0.0335789039583883
11,2012-06-29,1346808.5254989038,1297028.6,49779.92549890373,2,0.038379975197851246
11,2012-06-29,1364415.3032717514,1297028.6,67386.70327175129,3,0.051954678001511524
11,2012-07-06,1402681.6877811411,1461129.94,58448.252218858805,2,0.04000209058672688
11,2012-07-06,1401590.937064886,1461129.94,59539.00293511385,3,0.04074860236941955
11,2012-07-13,1338641.6987190114,1320239.51,18402.188719011378,2,0.013938522957104486
11,2012-07-13,1344108.0269980305,1320239.51,23868.516998030478,3,0.01807892948002327
11,2012-07-20,1361458.9915220619,1344483.81,16975.181522061815,2,0.012625798388797122
11,2012-07-20,1361352.285969045,1344483.81,16868.475969044957,3,0.012546432945923653
11,2012-07-27,1287712.527131008,1272395.02,15317.507131007966,3,0.01203832684837761
11,2012-08-03,1389181.5417555068,1399341.07,10159.528244493296,3,0.007260223016604019
11,2012-08-03,1399314.6127273242,1399341.07,26.457272675819695,4,1.8906950737763807e-05
11,2012-08-10,1378590.4267517754,1388973.65,10383.223248224473,3,0.0074754645260725235
11,2012-08-10,1380762.0106022726,1388973.65,8211.639397727326,4,0.005912019567633501
11,2012-08-17,1505708.0901445837,1421307.2,84400.89014458377,3,0.059382581151058524
11,2012-08-17,1489768.1493258167,1421307.2,68460.9493258167,4,0.048167594821032854
11,2012-08-24,1346770.496514133,1409515.73,62745.23348586704,4,0.044515454599337485
11,2012-08-31,1362044.9606451343,1372872.35,10827.389354865765,4,0.007886668673067648
11,2012-09-07,1308392.0355360836,1304584.4,3807.6355360837188,4,0.0029186578776227274
11,2012-09-14,1300726.8878901934,1267675.05,33051.83789019333,4,0.026072799878954257
11,2012-09-21,1328888.6819912505,1326132.98,2755.7019912505057,4,0.0020779982345741116
12,2012-05-04,1044620.603774492,1073433.69,28813.086225507897,1,0.026841980547031182
12,2012-05-11,1035561.7758426737,1041995.22,6433.444157326245,1,0.006174158992136494
12,2012-05-18,1042673.8670924334,1020486.05,22187.81709243334,1,0.021742401174845397
12,2012-05-25,1063875.4491209777,991514.21,72361.2391209777,1,0.07298053662889784
12,2012-06-01,1114214.1369700364,981345.2,132868.93697003648,1,0.13539469798195017
12,2012-06-01,1044195.507478634,981345.2,62850.30747863406,2,0.06404505517389199
12,2012-06-08,1099136.1101828183,1086231.47,12904.640182818286,1,0.011880193622836472
12,2012-06-08,1052940.9974747465,1086231.47,33290.472525253426,2,0.030647678183410968
12,2012-06-15,1095560.7602405953,1019555.51,76005.25024059531,1,0.07454743708912456
12,2012-06-15,1035337.8021709742,1019555.51,15782.292170974193,2,0.01547958106859154
12,2012-06-22,1103042.2511198218,981386.25,121656.0011198218,1,0.12396342532802125
12,2012-06-22,1047753.0698667757,981386.25,66366.81986677565,2,0.06762558561094131
12,2012-06-29,1022522.6839498734,943124.74,79397.94394987344,2,0.08418604727713265
12,2012-06-29,997081.5862988919,943124.74,53956.846298891935,3,0.05721072092636647
12,2012-07-06,1025619.7956584027,1014898.78,10721.015658402699,2,0.010563630452292689
12,2012-07-06,991286.9883525447,1014898.78,23611.791647455306,3,0.023265169012672678
12,2012-07-13,1016309.5127918281,960312.75,55996.762791828136,2,0.058310964622544204
12,2012-07-13,994314.834270857,960312.75,34002.08427085704,3,0.03540730274679477
12,2012-07-20,993459.6372673684,941550.34,51909.29726736841,2,0.055131728025681996
12,2012-07-20,981958.9384042944,941550.34,40408.59840429446,3,0.04291708758163102
12,2012-07-27,964043.0928283753,916967.92,47075.172828375245,3,0.051337862319518486
12,2012-08-03,1020103.0046382614,958667.23,61435.77463826141,3,0.06408456731984195
12,2012-08-03,1007138.2986017385,958667.23,48471.068601738545,4,0.050560890249412765
12,2012-08-10,989543.8726990019,984689.9,4853.972699001897,3,0.004929442963720759
12,2012-08-10,998812.7374366955,984689.9,14122.837436695467,4,0.014342421341678702
12,2012-08-17,1000704.2996323542,1005003.12,4298.8203676458215,3,0.004277419922483247
12,2012-08-17,1001897.4259830089,1005003.12,3105.6940169910667,4,0.0030902332094163714
12,2012-08-24,1049392.4101249618,1048101.39,1291.0201249617385,4,0.0012317702631438534
12,2012-08-31,1072472.280552176,1061943.49,10528.79055217607,4,0.00991464296483052
12,2012-09-07,1007379.1338970592,955146.04,52233.09389705921,4,0.05468597649953007
12,2012-09-14,951169.1567984144,885892.37,65276.786798414425,4,0.07368478272187222
12,2012-09-21,970162.1917831879,922735.37,47426.821783187916,4,0.05139807503335211
13,2012-05-04,2059891.9229885284,1995994.51,63897.41298852838,1,0.032012820009474065
13,2012-05-11,2140032.696889558,2080764.17,59268.52688955795,1,0.02848401935408084
13,2012-05-18,2037511.4192225824,2131900.55,94389.13077741745,1,0.04427464066155312
13,2012-05-25,2044398.7649253043,2043349.41,1049.3549253044184,1,0.000513546493893288
13,2012-06-01,2168563.2875491343,2035431.39,133131.89754913445,1,0.06540721451148224
13,2012-06-01,2130378.65815483,2035431.39,94947.26815482997,2,0.04664724570000366
13,2012-06-08,2133928.7708557597,2182437.9,48509.12914424017,1,0.022227037545599886
13,2012-06-08,2149178.8932163916,2182437.9,33259.00678360835,2,0.015239382886270601
13,2012-06-15,2275953.857635316,2152229.11,123724.7476353161,1,0.05748679221020113
13,2012-06-15,2235361.836742368,2152229.11,83132.72674236819,2,0.03862633692486772
13,2012-06-22,2168425.936150609,2094373.0,74052.93615060905,1,0.03535804565404971
13,2012-06-22,2222483.3143413053,2094373.0,128110.31434130529,2,0.0611688148869878
13,2012-06-29,2126598.294416172,2037663.71,88934.584416172,2,0.04364536894862401
13,2012-06-29,2138207.339680043,2037663.71,100543.62968004309,3,0.049342602111730735
13,2012-07-06,2227682.178373344,2184980.35,42701.828373343684,2,0.0195433466362037
13,2012-07-06,2175455.2175068725,2184980.35,9525.132493127603,3,0.00435936757652196
13,2012-07-13,2176278.0581647675,2002750.99,173527.06816476746,2,0.086644355205021
13,2012-07-13,2111146.1257241666,2002750.99,108395.13572416664,3,0.054123121778692336
13,2012-07-20,2137772.1571241193,2053089.32,84682.83712411928,2,0.04124654309931303
13,2012-07-20,2133603.99933335,2053089.32,80514.67933334992,3,0.03921635486046458
13,2012-07-27,2075722.3019302895,1914430.53,161291.77193028945,3,0.08425052223247267
13,2012-08-03,2255662.8413242,2044148.23,211514.61132419994,3,0.10347322577688016
13,2012-08-03,2191101.4236221905,2044148.23,146953.1936221905,4,0.07188969540735826
13,2012-08-10,2108806.689291473,2041019.92,67786.76929147309,3,0.033212203676813254
13,2012-08-10,2054386.4155619813,2041019.92,13366.49556198134,4,0.006548929498924901
13,2012-08-17,2168671.213146746,2095769.18,72902.03314674622,3,0.034785335065737645
13,2012-08-17,2131048.754811317,2095769.18,35279.57481131726,4,0.016833712007978504
13,2012-08-24,2170043.754384285,2059458.25,110585.50438428484,4,0.05369640505423445
13,2012-08-31,2052682.3338356286,2073855.42,21173.086164371343,4,0.010209528571847764
13,2012-09-07,2018970.3595081693,2165796.31,146825.9504918307,4,0.0677930559831043
13,2012-09-14,2030396.7813332672,1919917.03,110479.7513332672,4,0.05754402383381494
13,2012-09-21,2017130.152605344,1938379.66,78750.49260534416,4,0.040626970159883
14,2012-05-04,2052906.6608698047,1949354.29,103552.37086980464,1,0.05312137018961527
14,2012-05-11,2049284.0972254737,1987531.05,61753.04722547368,1,0.031070230186076176
14,2012-05-18,1971050.2426993737,1932233.17,38817.07269937382,1,0.020089227999006882
14,2012-05-25,1982603.5583841735,2030869.61,48266.05161582655,1,0.02376619915831354
14,2012-06-01,2048308.543123881,2049485.49,1176.946876118891,1,0.0005742645565736066
14,2012-06-01,1995157.155064788,2049485.49,54328.33493521204,2,0.02650827985867421
14,2012-06-08,2054308.2515728704,2099615.88,45307.62842712947,1,0.021579008264659093
14,2012-06-08,2063489.5095326933,2099615.88,36126.37046730658,2,0.0172061808121334
14,2012-06-15,2015789.2706225184,1905733.68,110055.59062251844,1,0.05774972220804664
14,2012-06-15,2014498.7055940873,1905733.68,108765.02559408732,2,0.05707252106395439
14,2012-06-22,2064144.3644005188,1660228.88,403915.48440051894,1,0.24328903638907845
14,2012-06-22,2057259.551901436,1660228.88,397030.67190143606,2,0.23914213075334292
14,2012-06-29,2021376.8137790065,1591835.02,429541.79377900646,2,0.26984064829721266
14,2012-06-29,1960750.6946587253,1591835.02,368915.6746587253,3,0.23175496833756382
14,2012-07-06,2029066.1964082674,1862128.95,166937.2464082674,2,0.08964859625229897
14,2012-07-06,1965012.612368531,1862128.95,102883.6623685311,3,0.05525055736259893
14,2012-07-13,2002234.1575416964,1544422.35,457811.80754169635,2,0.29642915200087355
14,2012-07-13,1920807.80231398,1544422.35,376385.45231397985,3,0.24370629725345522
14,2012-07-20,1890153.044137555,1553250.16,336902.884137555,2,0.21690188278335992
14,2012-07-20,1825505.4235626557,1553250.16,272255.2635626558,3,0.1752810143361941
14,2012-07-27,1868310.1733054202,1479514.66,388795.5133054203,3,0.2627858471543772
14,2012-08-03,1986744.5895516905,1656886.46,329858.12955169054,3,0.19908312217826352
14,2012-08-03,1829192.0428427013,1656886.46,172305.58284270135,4,0.10399359702818825
14,2012-08-10,1931299.4136150524,1648570.03,282729.3836150523,3,0.171499771602091
14,2012-08-10,1758180.8816951565,1648570.03,109610.85169515642,4,0.06648844131611226
14,2012-08-17,1882785.0395457644,1660433.3,222351.7395457644,3,0.13391187682502176
14,2012-08-17,1781718.8173495054,1660433.3,121285.51734950533,4,0.07304449829421353
14,2012-08-24,2085036.2058301296,1621841.33,463194.8758301295,4,0.285598145306933
14,2012-08-31,1828873.8247688408,1613342.19,215531.63476884086,4,0.13359325511027567
14,2012-09-07,2123151.142084171,1904512.34,218638.80208417098,4,0.11480041241642518
14,2012-09-14,1825552.8854418397,1554794.22,270758.6654418397,4,0.17414437355050094
14,2012-09-21,1861143.9962290395,1565352.46,295791.53622903954,4,0.1889616196910947
15,2012-05-04,618876.7499916353,577868.38,41008.36999163532,1,0.07096489687086759
15,2012-05-11,623940.05901707,579539.95,44400.10901707003,1,0.07661268048401157
15,2012-05-18,604505.5032820081,600050.98,4454.523282008129,1,0.007423574713615382
15,2012-05-25,595257.6788944945,693780.42,98522.7411055055,1,0.14200853507152233
15,2012-06-01,639646.5344229307,663971.26,24324.72557706933,1,0.036635208543618784
15,2012-06-01,669850.9975117467,663971.26,5879.737511746702,2,0.008855409662982554
15,2012-06-08,612556.5512346801,611390.67,1165.8812346800696,1,0.0019069333110367378
15,2012-06-08,638938.920315305,611390.67,27548.250315304962,2,0.0450583426719694
15,2012-06-15,612064.8103867919,636737.65,24672.83961320808,1,0.03874883103458399
15,2012-06-15,641128.0978001615,636737.65,4390.447800161433,2,0.006895222545991168
15,2012-06-22,612908.8342800445,687085.6,74176.76571995544,1,0.10795855089956105
15,2012-06-22,649353.0678264933,687085.6,37732.53217350668,2,0.05491678500248977
15,2012-06-29,651280.7595603919,624099.48,27181.279560391908,2,0.043552799563928345
15,2012-06-29,671042.0577664813,624099.48,46942.57776648132,3,0.07521649876471828
15,2012-07-06,647444.841118579,678024.75,30579.908881420968,2,0.045101464041572184
15,2012-07-06,657140.5702034583,678024.75,20884.17979654169,3,0.030801500677581004
15,2012-07-13,630942.8868227799,591335.5,39607.386822779896,2,0.0669795519172786
15,2012-07-13,648672.4282092666,591335.5,57336.928209266625,3,0.09696175556729915
15,2012-07-20,617696.5843834016,592369.22,25327.364383401582,2,0.04275604391362803
15,2012-07-20,629209.3265938893,592369.22,36840.1065938893,3,0.06219112227655803
15,2012-07-27,623608.7939576026,571190.83,52417.963957602624,3,0.09176961744571885
15,2012-08-03,642747.0601317515,590739.62,52007.44013175147,3,0.08803783997381362
15,2012-08-03,588129.3532160427,590739.62,2610.266783957253,4,0.004418641810341506
15,2012-08-10,638286.1295680106,590453.63,47832.499568010564,3,0.08100974765454581
15,2012-08-10,597705.3210004552,590453.63,7251.6910004551755,4,0.012281558842233175
15,2012-08-17,627340.7438431999,579738.2,47602.543843199965,3,0.08211041439601525
15,2012-08-17,583777.2034101238,579738.2,4039.0034101238707,4,0.0069669437172224825
15,2012-08-24,597479.5362260002,606210.77,8731.233773999847,4,0.014402967096740705
15,2012-08-31,626514.2346635688,610185.32,16328.914663568838,4,0.026760582610490923
15,2012-09-07,615622.4878142292,587259.8200000001,28362.66781422915,4,0.04829662586864728
15,2012-09-14,576650.5090521406,527509.76,49140.74905214063,4,0.09315609449982618
15,2012-09-21,546883.989726382,533161.64,13722.349726381944,4,0.025737691343251823
16,2012-05-04,428704.7540196808,426959.62,1745.1340196807869,1,0.004087351444805921
16,2012-05-11,434796.0897099698,479855.0,45058.91029003018,1,0.09390109572689705
16,2012-05-18,430100.94983351097,493506.47,63405.520166489005,1,0.1284796127728356
16,2012-05-25,434381.5400694064,518045.09,83663.54993059364,1,0.16149858679404458
16,2012-06-01,513910.6153501094,532311.9299999999,18401.314649890526,1,0.034568668505871224
16,2012-06-01,538175.4175716978,532311.9299999999,5863.487571697915,2,0.0110151346254778
16,2012-06-08,573943.9193044585,603618.89,29674.970695541473,1,0.04916176611958163
16,2012-06-08,601007.2830926586,603618.89,2611.6069073413964,2,0.004326582468851159
16,2012-06-15,592071.6745367717,570045.79,22025.884536771686,1,0.0386387987125941
16,2012-06-15,597594.8650657418,570045.79,27549.07506574178,2,0.04832782830611165
16,2012-06-22,577814.9774667909,581745.72,3930.742533209035,1,0.006756805246816488
16,2012-06-22,578353.5273692871,581745.72,3392.1926307128742,2,0.00583105730578108
16,2012-06-29,605309.3418867846,570162.28,35147.06188678462,2,0.061643961937967236
16,2012-06-29,599963.4529133476,570162.28,29801.172913347604,3,0.05226787874032565
16,2012-07-06,624056.378976393,641763.53,17707.151023607003,2,0.027591394954473342
16,2012-07-06,625908.9706947884,641763.53,15854.559305211646,3,0.024704674796979575
16,2012-07-13,603837.3970148286,569005.0599999999,34832.33701482869,2,0.06121621662701681
16,2012-07-13,605806.832204699,569005.0599999999,36801.77220469911,3,0.0646774076221732
16,2012-07-20,585239.4423464454,565297.54,19941.902346445364,2,0.035276824920280676
16,2012-07-20,583088.503395527,565297.54,17790.963395526982,3,0.03147185709587022
16,2012-07-27,591319.8327875078,539337.87,51981.9627875078,3,0.09638107331033105
16,2012-08-03,608628.9137506082,584000.71,24628.203750608256,3,0.042171530494557546
16,2012-08-03,596256.2350195971,584000.71,12255.525019597146,4,0.020985462534107446
16,2012-08-10,594571.8143368359,554036.84,40534.974336835905,3,0.07316295850802251
16,2012-08-10,578963.6942802593,554036.84,24926.854280259344,4,0.04499132996329151
16,2012-08-17,583116.0640895363,521896.6,61219.46408953634,3,0.1173019025024044
16,2012-08-17,568971.1499079141,521896.6,47074.54990791413,4,0.09019899709619517
16,2012-08-24,575982.3087459834,551152.15,24830.158745983383,4,0.04505136874814583
16,2012-08-31,587161.7636612217,551837.3099999999,35324.45366122178,4,0.06401244174885852
16,2012-09-07,580541.1180046803,537138.58,43402.538004680304,4,0.08080324076643369
16,2012-09-14,594382.5656538354,526525.16,67857.40565383539,4,0.12887780263688706
16,2012-09-21,538155.7417736052,509942.56,28213.181773605233,4,0.05532619551034382
17,2012-05-04,957834.6860014695,930121.14,27713.546001469484,1,0.029795630708349972
17,2012-05-11,928321.2121042487,944100.3,15779.087895751349,1,0.01671335968832056
17,2012-05-18,907182.9337958763,968816.33,61633.39620412362,1,0.06361721442507438
17,2012-05-25,938086.373404576,984881.59,46795.21659542399,1,0.04751354586232442
17,2012-06-01,923476.6699591442,938914.28,15437.610040855827,1,0.01644198024217485
17,2012-06-01,953367.2195235846,938914.28,14452.939523584559,2,0.015393247106205007
17,2012-06-08,939865.4316903087,987990.24,48124.80830969126,1,0.0487098013333525
17,2012-06-08,958703.7396654871,987990.24,29286.500334512908,2,0.02964249964100142
17,2012-06-15,946062.5283459673,964169.67,18107.14165403275,1,0.01878003656144125
17,2012-06-15,967961.8165771309,964169.67,3792.1465771308867,2,0.003933069764713597
17,2012-06-22,951163.6538687827,981210.57,30046.916131217266,1,0.03062229153444328
17,2012-06-22,971287.7313355327,981210.57,9922.838664467214,2,0.010112853415824102
17,2012-06-29,986642.4733790386,982322.24,4320.233379038633,2,0.00439797981061554
17,2012-06-29,969704.2557835418,982322.24,12617.984216458164,3,0.012845056034217615
17,2012-07-06,977848.5847105037,1046782.52,68933.93528949632,2,0.06585315858111226
17,2012-07-06,994651.1590715663,1046782.52,52131.360928433714,3,0.049801520308567736
17,2012-07-13,968557.828211639,960746.04,7811.788211638923,2,0.008130960614356446
17,2012-07-13,963876.3732525365,960746.04,3130.333252536482,3,0.003258231751375714
17,2012-07-20,947170.9006237058,944698.7,2472.2006237058667,2,0.0026169196842399244
17,2012-07-20,951274.689397528,944698.7,6575.989397527999,3,0.0069609383367712895
17,2012-07-27,934269.257715237,907493.24,26776.017715236987,3,0.02950547346803045
17,2012-08-03,941878.7079356498,877813.33,64065.37793564983,3,0.07298291760464588
17,2012-08-03,925453.4369675796,877813.33,47640.10696757969,4,0.05427134145659385
17,2012-08-10,895174.9677743907,849074.04,46100.92777439067,3,0.05429553325454476
17,2012-08-10,872371.3603855924,849074.04,23297.320385592408,4,0.02743850275482737
17,2012-08-17,855132.8630744275,844928.17,10204.693074427429,3,0.012077586517712421
17,2012-08-17,852448.763741175,844928.17,7520.593741174904,4,0.008900867562712347
17,2012-08-24,893448.2798552307,924299.78,30851.50014476932,4,0.03337824027694707
17,2012-08-31,914058.2333183169,865924.2,48134.03331831691,4,0.055586890074578024
17,2012-09-07,1112298.874975129,1255633.29,143334.415024871,4,0.11415308606931805
17,2012-09-14,1059976.23060167,1071040.22,11063.989398329984,4,0.010330134379388652
17,2012-09-21,978909.0325108183,938303.28,40605.7525108183,4,0.043275722654212936
18,2012-05-04,1092440.6093304222,1050027.89,42412.71933042235,1,0.040391993140698725
18,2012-05-11,1052939.163490004,1060433.1,7493.936509996187,1,0.007066864010559635
18,2012-05-18,1024020.532888853,1047444.59,23424.057111146976,1,0.02236305131056811
18,2012-05-25,1098434.972499773,1088446.58,9988.392499772832,1,0.009176741131175066
18,2012-06-01,1078427.2521179796,1118313.7,39886.44788202038,1,0.035666600419918294
18,2012-06-01,1059991.301733881,1118313.7,58322.39826611895,2,0.05215209137303688
18,2012-06-08,1070584.6741620642,1110479.94,39895.26583793573,1,0.03592614724578972
18,2012-06-08,1081703.1735557928,1110479.94,28776.76644420717,2,0.02591381024335043
18,2012-06-15,1092218.2272652884,1057425.83,34792.39726528828,1,0.032902919787091145
18,2012-06-15,1082599.1691197513,1057425.83,25173.33911975124,2,0.023806245701177203
18,2012-06-22,1127667.9958791009,1080357.89,47310.10587910097,1,0.04379114209931023
18,2012-06-22,1117251.8147258847,1080357.89,36893.924725884805,2,0.03414972488967041
18,2012-06-29,1088915.8425603718,1097006.3,8090.457439628197,2,0.0073750327957352625
18,2012-06-29,1084145.312355099,1097006.3,12860.987644901033,3,0.01172371356928491
18,2012-07-06,1129353.484189122,1158247.31,28893.825810878072,2,0.024946162673046113
18,2012-07-06,1088966.0791899997,1158247.31,69281.23081000033,3,0.05981557670097272
18,2012-07-13,1071284.6735921928,1024784.92,46499.75359219278,2,0.0453751345132916
18,2012-07-13,1037758.6236057803,1024784.92,12973.703605780262,3,0.012659928295764013
18,2012-07-20,1041892.5038559363,1033543.56,8348.94385593629,2,0.008077979660515024
18,2012-07-20,1008533.3245694692,1033543.56,25010.235430530855,3,0.024198530568494716
18,2012-07-27,994354.7329385661,924506.26,69848.47293856612,3,0.07555219035354734
18,2012-08-03,1019848.296860582,1052066.58,32218.283139418112,3,0.030623806279844103
18,2012-08-03,1009780.622294058,1052066.58,42285.9577059421,4,0.04019323349853209
18,2012-08-10,1007441.8619958792,967304.07,40137.79199587926,3,0.04149449303555527
18,2012-08-10,987802.2040475807,967304.07,20498.134047580766,4,0.02119099328051082
18,2012-08-17,1000409.5153953726,1048134.24,47724.72460462735,3,0.04553302695714563
18,2012-08-17,977038.9438107364,1048134.24,71095.29618926358,4,0.06783033458506572
18,2012-08-24,1011635.2372194222,1145840.91,134205.67278057768,4,0.1171241763226779
18,2012-08-31,655780.5475185278,1117097.23,461316.68248147215,4,0.4129601883279866
18,2012-09-07,924640.530405416,1083521.24,158880.70959458395,4,0.14663368259821466
18,2012-09-14,887537.4714626134,960476.1,72938.62853738654,4,0.07594007652807451
18,2012-09-21,918950.2102700017,971386.65,52436.439729998354,4,0.0539810174764069
19,2012-05-04,1440040.1485048542,1405007.44,35032.708504854236,1,0.0249341800672986
19,2012-05-11,1451441.4270600094,1442873.22,8568.207060009474,1,0.005938295160824646
19,2012-05-18,1349760.1436607933,1366937.1,17176.95633920678,1,0.012566018099301555
19,2012-05-25,1346810.5380789707,1485540.28,138729.7419210293,1,0.093386725212883
19,2012-06-01,1473708.717861765,1450733.29,22975.427861765027,1,0.015837113561904287
19,2012-06-01,1474581.7475686977,1450733.29,23848.45756869763,2,0.016438898681850493
19,2012-06-08,1530451.4994072954,1390122.11,140329.38940729527,1,0.10094752712572513
19,2012-06-08,1519675.6408715197,1390122.11,129553.53087151959,2,0.09319579189451176
19,2012-06-15,1495657.3354360808,1440263.15,55394.18543608091,1,0.03846115582147673
19,2012-06-15,1478363.541532082,1440263.15,38100.39153208211,2,0.026453770987671325
19,2012-06-22,1561550.0867390954,1468350.36,93199.72673909529,1,0.06347240364288485
19,2012-06-22,1595190.4075265732,1468350.36,126840.04752657306,2,0.08638268561910051
19,2012-06-29,1514603.967373912,1379652.65,134951.31737391208,2,0.09781543011852446
19,2012-06-29,1477371.4519385542,1379652.65,97718.80193855427,3,0.07082855379472093
19,2012-07-06,1552398.3660227936,1557120.44,4722.073977206368,2,0.0030325682303716777
19,2012-07-06,1491459.85451866,1557120.44,65660.58548133983,3,0.042167955538069894
19,2012-07-13,1484948.4615737023,1321741.35,163207.1115737022,2,0.12347885732235143
19,2012-07-13,1468806.3997856092,1321741.35,147065.04978560912,3,0.11126613371489748
19,2012-07-20,1454450.6014247234,1317672.92,136777.68142472347,2,0.10380245305847484
19,2012-07-20,1517996.3790714622,1317672.92,200323.45907146228,3,0.1520282127915798
19,2012-07-27,1411249.6728532638,1248915.43,162334.24285326386,3,0.12998017235903944
19,2012-08-03,1436671.8898418462,1342123.78,94548.10984184616,3,0.07044663931209547
19,2012-08-03,1426639.9581998442,1342123.78,84516.1781998442,4,0.06297196984308273
19,2012-08-10,1429109.5231733378,1408907.89,20201.633173337905,3,0.01433850524702357
19,2012-08-10,1428338.4250414341,1408907.89,19430.535041434225,4,0.013791203228646996
19,2012-08-17,1437188.6194318058,1375101.26,62087.35943180579,3,0.04515111813060646
19,2012-08-17,1414439.3480093915,1375101.26,39338.088009391446,4,0.028607411798452897
19,2012-08-24,1580595.4193302668,1544653.37,35942.04933026666,4,0.023268682817988256
19,2012-08-31,1601213.1426954207,1542719.87,58493.27269542054,4,0.03791567985406225
19,2012-09-07,1613429.2019427398,1497073.82,116355.38194273971,4,0.07772187342287483
19,2012-09-14,1489567.0862011346,1370653.41,118913.67620113469,4,0.08675692580893568
19,2012-09-21,1445064.0860433006,1338572.29,106491.79604330054,4,0.07955625321012773
20,2012-05-04,2161395.4258877244,2163510.89,2115.4641122757457,1,0.0009777922182197779
20,2012-05-11,2081970.2190799096,2168097.11,86126.89092009026,1,0.039724646337492814
20,2012-05-18,1994776.6726445484,2039222.26,44445.58735545166,1,0.021795362000143946
20,2012-05-25,1979396.7225461965,2114989.0,135592.27745380346,1,0.06411015728866838
20,2012-06-01,2128604.513822514,2143126.59,14522.076177485753,1,0.006776116840342947
20,2012-06-01,2212096.192440198,2143126.59,68969.60244019795,2,0.03218176787223659
20,2012-06-08,2175983.8146649096,2231962.13,55978.31533509027,1,0.0250803159169597
20,2012-06-08,2231146.5863650953,2231962.13,815.5436349045485,2,0.00036539313276993127
20,2012-06-15,2154423.810729683,2165160.29,10736.479270317126,1,0.004958745696521677
20,2012-06-15,2183404.267063925,2165160.29,18243.977063925005,2,0.00842615539744866
20,2012-06-22,2075347.3367490694,2060588.69,14758.646749069449,1,0.007162344829267916
20,2012-06-22,2133230.243698415,2060588.69,72641.55369841494,2,0.03525281588263737
20,2012-06-29,2146343.0541848014,2055952.61,90390.44418480131,2,0.043965237206902985
20,2012-06-29,2118073.7127243117,2055952.61,62121.10272431164,3,0.030215240576149095
20,2012-07-06,2152960.8716377197,2358055.3,205094.42836228013,2,0.08697608930642134
20,2012-07-06,2083559.4868999808,2358055.3,274495.813100019,3,0.11640770812288373
20,2012-07-13,2135240.8646702403,2134680.12,560.7446702402085,2,0.00026268323060984355
20,2012-07-13,2089832.1384903332,2134680.12,44847.98150966689,3,0.02100922807566451
20,2012-07-20,2040548.0368437415,1970170.29,70377.74684374151,2,0.035721656752697
20,2012-07-20,1992124.975496857,1970170.29,21954.685496856924,3,0.011143547138180082
20,2012-07-27,1972230.9759109637,1911559.1,60671.87591096363,3,0.031739471675745534
20,2012-08-03,2138391.644474638,2094515.71,43875.9344746382,3,0.020948009253479505
20,2012-08-03,2228894.343920697,2094515.71,134378.63392069703,4,0.06415737694356899
20,2012-08-10,2079728.7543461174,2144245.39,64516.63565388275,3,0.03008827065911647
20,2012-08-10,2104051.2367936834,2144245.39,40194.153206316754,4,0.018745127490429978
20,2012-08-17,2032165.7905826543,2045061.22,12895.429417345673,3,0.0063056446874219605
20,2012-08-17,2022326.6246459493,2045061.22,22734.59535405063,4,0.011116828744153992
20,2012-08-24,2040960.4927613856,2005341.43,35619.06276138569,4,0.017762093890109125
20,2012-08-31,2164965.892574778,2062481.56,102484.33257477777,4,0.04968981762667384
20,2012-09-07,2093893.9703878702,2080529.06,13364.910387870157,4,0.006423803754930564
20,2012-09-14,1997280.4781559864,2047949.98,50669.501844013575,4,0.024741571981173865
20,2012-09-21,1932231.0467347614,2028587.24,96356.19326523854,4,0.047499161665454696
21,2012-05-04,726858.8454376452,697645.32,29213.525437645265,1,0.041874466294198415
21,2012-05-11,772901.0610575599,649945.54,122955.52105755988,1,0.18917819031046795
21,2012-05-18,763550.3874225699,700554.16,62996.22742256988,1,0.08992342208426808
21,2012-05-25,759046.3575386049,722891.24,36155.117538604885,1,0.05001460183499372
21,2012-06-01,778841.7163859692,695439.83,83401.88638596924,1,0.11992681866664041
21,2012-06-01,760291.4834516787,695439.83,64851.65345167869,2,0.0932527167040155
21,2012-06-08,780981.5986014432,707895.72,73085.87860144326,1,0.10324384868641848
21,2012-06-08,764896.0901760238,707895.72,57000.370176023804,2,0.08052085719069442
21,2012-06-15,815094.8706600793,727049.04,88045.83066007926,1,0.12110026396579693
21,2012-06-15,787817.8369885817,727049.04,60768.79698858166,2,0.08358280342214833
21,2012-06-22,782725.0406627128,735870.0,46855.04066271277,1,0.06367298661817002
21,2012-06-22,779291.1202555234,735870.0,43421.12025552336,2,0.059006509649154555
21,2012-06-29,783118.8610954782,716341.39,66777.47109547816,2,0.09322017689844525
21,2012-06-29,743361.2413757815,716341.39,27019.851375781465,3,0.03771923799598047
21,2012-07-06,775469.454926725,693013.59,82455.86492672504,2,0.11898159879768742
21,2012-07-06,740980.7214916835,693013.59,47967.13149168354,3,0.06921528262048013
21,2012-07-13,776002.9530272586,668132.36,107870.59302725864,2,0.1614509332061968
21,2012-07-13,738761.7157044993,668132.36,70629.35570449929,3,0.10571162232659902
21,2012-07-20,802054.4730236046,691200.33,110854.14302360464,2,0.16037918127672862
21,2012-07-20,752843.2607636743,691200.33,61642.93076367432,3,0.08918243827180222
21,2012-07-27,764754.9144549334,677789.14,86965.77445493336,3,0.128308008084835
21,2012-08-03,752122.3429740188,693785.85,58336.492974018794,3,0.08408429340843258
